ID,Orgname,City,Zip
100455,Shelter Mutual Insurance,OSWEGO,60543
1004557,Re/Max Realty Assoc,CHAMPAIGN,61820
1004589,Monarch,WEST CHICAGO,60185
100459,Houghton Mifflin Harcourt,EVANSTON,60202
100461,Dongola School Unit District,JONESBORO,62952
100462,Paladin Political Group,CHICAGO,60610
1004647,Psychologist,FAIRVIEW HEIGHTS,62208
100466,Marketing Research,INDIAN HEAD PARK,60525
100471,Sd126,DOWNERS GROVE,60515
1004721,University of Illinois/Chicago          ,FOREST PARK,60130
1004731,Argonne National Laboratory,LOMBARD,60148
1004732,Romanucci & Blandin,CHICAGO,60646
1004735,Northwestern Law,CHICAGO,60657
100474,Voice of the People In Uptown,CHICAGO,60660
1004770,Macali Communications,CHICAGO,60614
1004775,Lula Cafe,CHICAGO,60647
1004781,Acme Wire Products,LA GRANGE PARK,60526
1004783,Shire,LA GRANGE,60525
1004785,Nagle Hartray Architecture Ltd,OAK PARK,60302
100482,Village of Mount Prospect,ALGONQUIN,60102
1004831,Grimsley Group,CHICAGO,60657
100486,Nuance,CHICAGO,60657
1004863,Tritou College,ELMWOOD PARK,60707
1004879,Programmer,PEORIA,61602
1004880,Centerstage Productions,CHICAGO,60657
1004893,Vizn Energy,HINSDALE,60521
100490,Budweiser Motors,ROCKTON,61072
1004922,Wgn Television,CHICAGO,60660
1004981,Chicago Schools,CHICAGO,60645
100499,Chicago Dept of Public Health,CHICAGO,60607
100501,Uic-Ihrp,ADDISON,60101
1005024,Bmo Harris,CHICAGO,60643
100503,Whole Foods Market,OAK FOREST,60452
1005047,Bekkerman Law Offices LLC,CHICAGO,60611
100506,Chase Bank,CHICAGO,60657
100507,Applewood Advisors,SKOKIE,60077
1005074,K2n Crest,BARRINGTON,60010
1005083,Amazon.com,CHICAGO,60613
1005084,Social Security Administration,CHICAGO,60659
100511,Sim Flex,CHICAGO,60613
1005123,Oracle Corp,EVANSTON,60202
1005124,Hart Group,CHICAGO,60649
1005129,Chase Bank,CHICAGO,60640
1005130,Trilogy Behavioral Healthcare,CHICAGO,60618
1005150,Homemaker,PALOS HILLS,60465
100518,Icnc,CHICAGO,60638
1005208,Freelance Arts Journalist,CHICAGO,60626
1005212,GE Capital,LAKE FOREST,60045
1005243,Draper & Kramer,CHICAGO,60622
1005253,SC Johnson & Son,ROUND LAKE,60073
1005260,Fort Jesse Cafe,BLOOMINGTON,61701
1005269,Marz Brewing,CHICAGO,60608
100527,Healthcare,FRANKFORT,60423
100529,Norcon Inc,CHICAGO,60642
1005312,Kleinschmidt Inc,CHICAGO,60614
1005314,Lakeshore Beverage,ELGIN,60123
1005329,Hcl America,WOODRIDGE,60517
1005331,Ovation Chicago LLC,CHICAGO,60612
100537,HS Crocker,WOODSTOCK,60098
1005397,Gethappy,CICERO,60804
1005401,Law Offices of Terrence Kennedy Jr,CHICAGO,60639
1005423,Aedifica Case Engineering,EDWARDSVILLE,62025
1005424,Ccdph,CHICAGO,60640
1005440,Fisher Printing Inc,CICERO,60804
1005443,My Pi Pizza,GLENVIEW,60026
1005457,General Asembly,CHICAGO,60610
1005462,Blue Canyon Partners,CHICAGO,60657
1005463,Morningstar Inc,CHICAGO,60660
1005464,Tokyo Roki (USA),SCHAUMBURG,60173
1005467,Sos Security,WORTH,60482
1005471,United Airlines,ELGIN,60120
100550,Gamma Technologies LLC,HINSDALE,60521
1005501,Federal Aviation Administration,ROCKFORD,61101
1005509,Pfizer Inc,CHICAGO,60641
1005510,Social Services,CHICAGO,60618
1005514,University of Illinois/Chicago,OAK PARK,60304
1005517,Richard Gray Gallery,CHICAGO,60608
1005518,Row Boat Creative,EVERGREEN PARK,60805
100552,Ogilvy,CHICAGO,60657
1005520,Hillsboro,NAPERVILLE,60565
1005526,Mayer Brown LLP,ARLINGTON HEIGHTS,60004
100554,Pinch Provisions,CHICAGO,60607
100555,Stan Leonard Designs,LA GRANGE,60525
1005553,Indiana University,LA GRANGE,60525
100556,KPMG LLP,CHICAGO,60614
100557,Wolters Kluwer,ANTIOCH,60002
1005579,Art Institute of Chicago,LAKE BLUFF,60044
100559,Zapolis & Assoc,ORLAND PARK,60462
1005591,Loomis Armored Inc,MELROSE PARK,60160
1005595,Dmg Realty,CHICAGO,60617
1005599,3q Digital,CHICAGO,60611
100560,Boeing Co,CHICAGO,60626
1005606,National Audubon Society,CHICAGO,60625
1005615,Changing Worlds,CHICAGO,60630
1005617,Sales,LAKE ZURICH,60047
1005619,Rosemary & Jeans,LOMBARD,60148
100562,Saks Fifth Avenue,CHICAGO,60647
1005622,Attorney,LOMBARD,60148
100563,Chicago Public Schools,EVANSTON,60201
1005645,University of Wisconsin,CHICAGO,60637
1005646,University of Wisconsin/Milwaukee,CHICAGO,60637
1005647,Salt Creek Sanitary District,MAYWOOD,60153
1005649,Bhs Corrugated,BATAVIA,60510
100565,Sticky Fingers Cooking,PALATINE,60038
1005668,University of Chicago Pub,CHICAGO,60615
1005671,Shino'E Hana,CHICAGO,60649
1005672,Steve,KANKAKEE,60901
1005676,US Acute Care Solutions,CHICAGO,60613
1005677,Unisys Corp,NORRIDGE,60706
1005678,Cm201u,ORLAND PARK,60462
100568,Sinai Health System,CHICAGO,60655
1005680,Tipzyy Inc,CHICAGO,60654
1005681,Ml Imaging Inc,EVANSTON,60201
1005684,Maverick Inc,BROOKFIELD,60513
1005700,Real Estate Investor,PEKIN,61554
1005703,Harp Advertising,OSWEGO,60543
1005705,Banes??Burg Llp,CHICAGO,60657
1005711,Maine Township High School District 20,ITASCA,60143
1005712,Kellogg School of Management,EVANSTON,60208
1005714,Kohls,LANSING,60438
1005715,Firebelly Design,CHICAGO,60647
100572,Arts Organization,CHICAGO,60613
1005731,Loyola University Chicago,FOREST PARK,60130
1005733,Jbt Corp,CHICAGO,60640
1005734,Parking Advisors,CHICAGO,60611
1005735,Self-Employed,NORTHFIELD,60093
100574,Jones Lang LaSalle,CHICAGO,60657
1005758,Topgolf/630 Volleyball,LOMBARD,60148
1005759,Topgolf,LOMBARD,60148
100576,Accenture,CHICAGO,60610
1005778,Source Bioscience,CHICAGO,60613
1005779,Via Arenella,ARLINGTON HEIGHTS,60004
100578,Caveo Learning,CHICAGO,60647
1005784,Chicago Music Exchange,CHICAGO,60647
100579,Matthews International,LOMBARD,60148
100584,Abbott Laboratories,CHICAGO,60622
1005874,Librarian,SPRINGFIELD,62704
1005875,United Airlines,SOUTH HOLLAND,60473
100588,Bsd #220,LAKE IN THE HILLS,60156
1005884,University of California,NAPERVILLE,60563
100589,Urban Accents,CHICAGO,60613
100592,Transformco,HOFFMAN ESTATES,60192
100593,Change Healthcare,PEORIA,61615
1005938,Gogo,CHICAGO,60618
1005939,Filmmaker,CHICAGO,60608
1005942,Nanny,EVANSTON,60201
1005955,At World Properties,CHICAGO,60641
1005958,Edward Hospital,ROMEOVILLE,60446
1005961,Investor,SPRINGFIELD,62703
1005966,Kmd International Group,CHICAGO,60602
1005973,Murphy,CHICAGO,60630
1005979,Lucid Technologies,ELK GROVE VLG,60007
100598,Pip Printing,BLOOMINGTON,61704
100599,Sprig,WILMETTE,60091
1006010,Enrique Professional Services,EVANSTON,60201
1006015,Audiotree,CHICAGO,60657
1006018,New York City Dept of Education,PARK FOREST,60466
100602,Impact Advisors LLC,LAKE BLUFF,60044
1006020,Reba Properties,CHICAGO,60642
1006022,Advocate Christ Medical Center,CHICAGO,60652
1006028,Hyde Park School of Dance,CHICAGO,60615
1006029,Private Contractor (Supposedly),EVERGREEN PARK,60805
1006030,Superior Bumpers,LOMBARD,60148
100604,JPMorgan Chase & Co,CHICAGO,60605
100605,Cleveland Clinic,HIGHLAND PARK,60035
100607,St Louis University,BELLEVILLE,62221
100608,Fresenius Kabi USA,CHICAGO,60657
100609,Cornerstone Research,CHICAGO,60647
1006095,Producer,EVANSTON,60202
1006102,Pfaff & Gill,BARRINGTON,60010
1006103,Uber Technologies,CHICAGO,60615
1006106,Romanucci & Blandin,DEERFIELD,60015
1006107,Lisle School District 202,NAPERVILLE,60563
1006133,Harmon Electric,GAGES LAKE,60030
1006152,Drummer,CHICAGO,60642
100619,People's Bank of Kankakee County                  ,FRANKFORT,60423
1006202,Farmer,FARMINGTON,61531
1006205,La Sardine,CHICAGO,60647
100621,Danfoss Us,FREEPORT,61032
1006216,Washington University in St Louis,COLLINSVILLE,62234
1006218,Heyde Eye Center,PEKIN,61554
1006230,Echelon Consulting LLC,CHICAGO,60647
1006244,Epsilon Conversant,CHICAGO,60607
1006255,L&A Packaging,CHICAGO,60611
1006256,Razorfish Health,CHICAGO,60613
1006260,Aurora North,CHICAGO,60602
1006261,LA Fasteners,DOWNERS GROVE,60516
1006266,Ebe Technologies,MOLINE,61265
1006321,Rockford Public Schools,ROCKFORD,61101
100635,Psychotherapist,CHICAGO,60654
1006361,Swc Technology Partners,NEW LENOX,60451
1006367,Cvs Specialty Pharmacy,DES PLAINES,60016
1006371,Romanucci & Blandin,CHICAGO,60616
100638,Dsml,CHICAGO,60613
1006387,Hillside Public Library,WILLOWBROOK,60527
1006393,American Airlines,CHICAGO,60611
1006397,Edelman,CHICAGO,60657
100642,Caravan Tours,CHICAGO,60657
1006431,Gogo LLC,CHICAGO,60625
1006436,Northshore Health Center,CHICAGO,60615
1006448,Chicago Assn of Realtors,CHICAGO,60611
1006460,Illinois Institute of Technology,CHICAGO,60607
1006461,Waubonsee Community College,DEKALB,60115
1006470,Freelance,KANKAKEE,60901
1006472,Registered Nurse,ELGIN,60123
1006475,Kerasotes Showplace Icon,CHICAGO,60623
1006487,Careerstaff Unlimited,LAKEMOOR,60051
100651,Supply Chain,CHICAGO,60647
1006518,Kohl Children's Museum,CHICAGO,60618
1006519,Kohl's Children's Museum,CHICAGO,60618
100652,Polk Brothers Foundation,CHICAGO,60625
1006521,Mx Group,NORTH AURORA,60542
1006532,Cusd 300,VOLO,60020
100654,AON Corp,CHICAGO,60605
100656,Ann & Robert H Lurie Children's Hospital          ,CHICAGO,60656
100658,Lake Forest High School,CHICAGO,60640
1006606,Johnson Controls,MELROSE PARK,60160
1006616,CDW Corp,MCHENRY,60051
1006623,Good Samaritan Hospital,DEKALB,60115
100663,Heidrick & Struggles,OAK PARK,60302
1006638,St Louis Art Museum,CHICAGO,60625
1006639,Kranze Technology Solutions,WHEELING,60090
100668,Psychologist,DOWNERS GROVE,60516
1006695,Clarity Partners,CHICAGO,60661
1006698,Permar,ERIE,61250
1006706,Aryzta,CHICAGO,60613
100671,Home Chef,CHICAGO,60613
1006714,Illustrator,CHICAGO,60651
1006715,Artist,SYCAMORE,60178
1006717,Gitbb,CHICAGO,60647
1006718,Striped Pole,MUNDELEIN,60060
1006721,Upfront Healthcare Services,CHICAGO,60626
1006722,Historian,OAK PARK,60301
100674,Northwestern University,CHICAGO,60615
1006777,Lifeline Ambulance,SKOKIE,60076
1006800,Benchmark Hospitality,STONE PARK,60165
1006806,Conference Rental,CHICAGO,60646
100681,Howard & Howard,CHICAGO,60604
100682,CareerBuilder.com,CHICAGO,60628
100684,Illinois State Treasurer's Office,CHICAGO,60647
100685,Association Management Center,EVANSTON,60202
100686,Winnetka Public Schools,EVANSTON,60201
100689,Archdiocese of Chicago,LA GRANGE,60525
100691,Psychiatrist,OAK PARK,60302
1006928,Brasfield & Gorrie,CHICAGO,60643
1006933,Korman/Lederer Management Co,NORTHBROOK,60062
100694,Discover Financial Services,WINNETKA,60093
100695,Intel Corp,BURR RIDGE,60527
100696,Ryan & Ryan Ltd,NORTHFIELD,60093
1006961,Lang Insurance,FAIRVIEW HEIGHTS,62208
1006970,Chicago Credit Union,CHICAGO,60640
100698,Abelson Taylor,CHICAGO,60654
1007006,Sagenet,DIX,62830
1007014,Salata,ARLINGTON HEIGHTS,60004
1007016,Eckenhoff Saunders Architects,CHICAGO,60616
100704,Clinical Psychologist,LAGRANGE,60525
1007048,WSP USA,COLLINSVILLE,62234
1007056,Dominican University,OAK PARK,60302
1007062,Jacobs Engineering Group,OAK PARK,60302
1007077,Prairie Management Group,WINNETKA,60093
100709,Developer,OAK PARK,60302
1007129,Wolff Landscape Architecture,CHICAGO,60625
100714,Walmart Inc,ELVASTON,62334
100715,Citigroup Inc,CHICAGO,60622
1007178,Med Speed,SPRINGFIELD,62702
1007192,Carpenter,SOMONAUK,60552
100720,Fresenius Kabi USA,CARY,60013
1007242,Zulkie Partners,WINNETKA,60093
1007249,Ventas Inc,CHICAGO,60613
100727,Salvation Army,ARLINGTON HEIGHTS,60005
1007287,Hanna Vander Ploeg LLC,GLENVIEW,60026
1007308,Hewitt Assoc,NORTHBROOK,60062
100731,Quest University Canada,GLENWOOD,60425
1007325,JMB Institutional Realty,CHICAGO,60610
1007326,Walton Street Capital,CHICAGO,60611
1007327,Lamb Partners,CHICAGO,60614
1007328,3red Partners,CHICAGO,60605
100733,Social Worker,CHICAGO,60625
1007332,Sexton Group,CHICAGO,60654
1007340,Bwis,OAKWOOD,61858
100738,Real Estate,CHICAGO,60610
1007382,People's Action Institute,CHICAGO,60626
1007401,Cramer Krasselt,CHICAGO,60601
1007404,Goose Island,CHICAGO,60618
1007412,Good Samaritan,MINONK,61760
1007421,Argo Community High School,LA GRANGE,60525
100743,Yash Technologies,MOLINE,61265
1007436,Accurate Instrument Repair,CHICAGO,60646
100744,Harbor Capital Advisors,CHICAGO,60647
1007445,US Dept of Defense,ROCK ISLAND,61201
1007449,Anthropologist,CHICAGO,60614
100747,US Navy,CHICAGO,60657
100750,Dental Imaging Technologies Corp,CHICAGO,60640
100754,Ow Myeye Productions,CHICAGO,60625
1007542,US Postal Service,CHICAGO,60660
100755,Discover Financial Services,CHICAGO,60626
1007558,Student,CHICAGO,60613
100758,Association Management Center,CHICAGO,60634
1007582,Financial Industry Regulatory Authority,CHICAGO,60618
1007602,Aon Hewitt,DES PLAINES,60016
100761,Thoughtworks Inc,CHICAGO,60613
1007648,Puerto Rican Arts Alliance,OAK LAWN,60453
100767,Licensed Clinical Psychologist,BUFFALO GROVE,60089
1007695,Rainer F Schildknecht 2007 Living Tr,WINNETKA,60093
1007698,Snow Removal,ALGONQUIN,60102
100770,West Central Building Trades,PEORIA,61605
1007712,Sale Proprietor,ROCKFORD,61101
1007720,Chicago Public Schools,BROOKFIELD,60513
1007725,Badger Daylighting,MARSEILLES,61341
1007728,Contractor,LOMBARD,60148
1007736,Yougov,CHICAGO,60647
100774,Ccsd21,ARLINGTON HEIGHTS,60004
1007741,Geralcontrator,NILES,60714
1007746,Pentegra Systems LLC,CAROL STREAM,60188
100775,Metro Commercial Real Estate,CHICAGO,60614
1007757,Sralab,CHICAGO,60608
1007758,Catalyst,FRANKFORT,60423
100776,District 219,DES PLAINES,60016
1007760,Westlake Hospital,MAYWOOD,60153
100777,RR Donnelley & Sons,DEKALB,60115
100779,Psychologist,CHICAGO,60659
1007794,Sterling Engineering,DARIEN,60561
1007795,Robert Half International,RIVERSIDE,60546
100780,Oak Park & River Forest High School Di,CHICAGO,60642
1007809,Jones Lang LaSalle,BOLINGBROOK,60440
1007819,Cassens Transport Co,DEKALB,60115
1007857,Floating World Gallery,CHICAGO,60657
100786,Ipsos,CHICAGO,60614
1007864,Duravant,BLOOMINGDALE,60108
1007865,First Midwest Bank,CREST HILL,60403
1007869,Rj Distributing Co,DUNLAP,61525
1007871,Paylink Direct,DISPLAINS,60016
1007874,Hallmark Cards,METAMORA,61548
1007884,Volare,CARY,60013
1007910,TIAA,CHICAGO,60622
1007923,Mattoon Cusd#2,MATTOON,61938
1007926,Lumere Inc,CHICAGO,60618
1007932,Abbott Molecular,DES PLAINES,60018
100795,Chicago Cook Workforce Partnership,CHICAGO,60615
1007974,Self-Employed,VERNON HILLS,60061
100798,Walgreens,WOODRIDGE,60517
1007980,Physician,GALATIA,62935
1007989,Farmer,ROCKBRIDGE,62081
100799,Disruptive Innovations LLC,SPRINGFIELD,62712
100800,Mtgpd,HUNTLEY,60142
1008004,Caffero Tool & Manufacturing,ELGIN,60123
1008009,Retail Liquor Sales,LEMONT,60439
100801,Marriage/Family Therapist,CHICAGO,60615
1008016,Prairie Farms Dairy,NOBLE,62868
1008019,Gloor Law Group,LAKE FOREST,60045
1008027,Health Care Service Corp,AURORA,60503
1008028,Smithbucklin,CHICAGO,60613
100803,Winston & Strawn,CHICAGO,60614
1008031,Pathway Health,VERONA,60479
1008037,Construction,CHAMPAIGN,61821
1008040,Taubensee Steel & Wire,SCHAUMBURG,60193
100805,Market Data Corp,CHICAGO,60660
1008051,Williams Brothers Construction (Illinois),METAMORA,61548
1008052,Read Brothers,PUTNAM,61560
100806,Depaul University,MT PROSPECT,60056
1008061,Homemaker,BARRINGTON,60010
1008065,Fair Oaks Health Care,CRYSTAL LAKE,60014
1008067,Kenneth Young Center,HAMPSHIRE,60140
1008073,Cheiron Inc,CHICAGO,60630
1008078,Virnich Corp,WAYNE,60184
100811,Accuquest Hearing Centers,ELMHURST,60126
1008111,Cars.Com,CHICAGO,60606
1008118,Darden Inc,BROOKFIELD,60513
1008122,Forte International Tax LLC,GOLF,60029
100813,Physician,HIGHLAND PARK,60035
1008131,Gk Drugs,ELGIN,60124
1008133,Buildout Inc,CHICAGO,60640
1008139,Business Consultant,PARIS,61944
1008142,Real Estate,PALATINE,60067
1008143,Insurance Sales,BERWYN,60402
1008159,Rockwell Automation,ST CHARLES,60174
1008161,Signature Consultants,CHICAGO,60660
1008162,California Nurses Assn,CHICAGO,60660
1008200,Union,CHICAGO,60646
1008204,Pediatric Therapy Group,CHICAGO,60641
1008206,Nyc Parks Dept,PEORIA,61615
1008211,Activecampaign,SKOKIE,60076
1008215,East-West University,CHICAGO,60605
1008218,Private Families,CHICAGO,60618
100822,Loyola University Chicago,GLENVIEW,60025
1008220,Connected Property Management,CHICAGO,60630
1008222,Uic Medical Center,CHICAGO,60646
1008226,Schoolhouse Partners,CHICAGO,60615
1008227,Season Arts,BELLEVILLE,62221
100823,University Anesthesiologists,CHICAGO,60642
1008234,Maine South,RIVER FOREST,60305
1008235,Cannot Disclose,BELLEVILLE,62221
100824,Granite Construction,WAYNE,60184
100825,Marsh Inc,CHICAGO,60611
1008265,Studio 213,AURORA,60506
1008266,Salesforce.com,PALATINE,60067
1008277,Hb Fuller Co,AURORA,60505
1008312,Northwestern Medicine,LEMONT,60439
100832,Blanket Statements,FOX LAKE,60020
1008324,Sale Account Manager,SAINT ANNE,60964
1008334,Backstrom Chiropractic Clinic,GLEN ELLYN,60137
1008336,Musician,PARK RIDGE,60068
1008367,Cresco Labs,LEMONT,60439
1008380,Self-Employed,MACHESNEY PARK,61115
1008403,Lightstream,CHICAGO,60657
1008460,NBCUniversal Media,CHICAGO,60623
1008465,Dont Ask This,VILLA PARK,60181
1008491,Jack Lewin Assoc,ELGIN,60120
1008492,Morton Buildings,MACKINAW,61755
1008495,Lecc,CHICAGO,60616
1008502,Entrepreneur,CHICAGO,60642
1008511,Cameraperson,CHICAGO,60625
1008521,Millikin University,DECATUR,62522
1008526,L&J Technology,CHICAGO,60638
1008532,Experian,SAINT CHARLES,60174
1008536,McCracken Walsh Carlisle,CHICAGO,60608
1008543,Farmer,SAINT PETER,62880
100855,Scottstax,CHICAGO,60611
1008657,Banner Collective,CHICAGO,60607
100866,Cara Group,SCHAUMBURG,60173
1008660,Independent Contractor,CHICAGO,60625
1008663,Liberty Village of Peru,MARSEILLES,61341
100867,KPMG LLP,CHICAGO,60657
1008672,Old St Marys School,BROOKFIELD,60513
1008686,Prairie District Homes,CHICAGO,60641
1008694,Printavo.Com,CHICAGO,60622
1008703,Acero Charter Schools,CHICAGO,60647
1008704,Publicis Media,CHICAGO,60614
1008706,Retail,BLOOMINGTON,61704
1008743,Leidos Inc                                        ,CHICAGO,60647
100875,Musician,CHICAGO,60613
1008780,Trial Exhibits,CHICAGO,60647
1008795,Infosys,PROSPECT HEIGHTS,60070
1008797,Methode Electronics,HINSDALE,60521
1008802,Antique Taco,CHICAGO,60622
100882,Snap-On Credit,GURNEE,60031
1008823,City Hall,CHICAGO,60618
100883,Medline Industries,CHICAGO,60618
1008857,G&D Integrated,DELAVAN,61734
1008865,Hobby Lobby Stores,FAIRVIEW HEIGHTS,62208
1008880,NFI Industries,CHICAGO,60622
1008882,Mabbly,CHICAGO,60660
1008888,Physician,CHICAGO,60653
1008889,Northwestern Univeristy,CHICAGO,60605
100889,Mariani Landscape,PARK CITY,60085
1008890,University of Washington,CHICAGO,60622
1008891,Double Good,MANHATTAN,60442
1008893,Montessori Magpie,CHICAGO,60647
1008895,Advocate Medical Group,HINSDALE,60521
1008898,Ball State University,WHEATON,60189
1008899,RMWBH Pc,EVANSTON,60202
1008900,Ace Computer,FRANKLIN PARK,60131
100892,Physician,CHICAGO,60657
1008927,Sunrise Movement,WHEATON,60187
1008974,Alliancerx Walgreens Prime,MONTGOMERY,60538
1008977,University of Illinois Health & Scie,CHICAGO,60616
1008989,Enova International,BOLINGBROOK,60490
1008997,School of the Art Institute Of Chicago,CHICAGO,60603
100902,Shopsmart LLC,CHICAGO,60640
100904,Elementary School,STERLING,61081
1009063,Chicago Voyagers,CHICAGO,60640
1009076,Transportation Control & Protection,ELGIN,60120
1009078,Osf St Francis Medical Center,PEORIA,61614
1009085,Home Depot,ROCKFORD,61109
1009091,Need To Know Basis,MORTON,61550
1009096,Whole Foods Market,CHICAGO,60625
1009097,Relativity,CHICAGO,60613
1009110,Sms Assist,CHICAGO,60647
1009128,U-46,BERWYN,60402
100913,Oprf,CHICAGO,60657
1009145,Subaru of Champaign County,VILLA GROVE,61956
1009148,Great Wolf Resorts,NAPERVILLE,60563
1009170,US Cellular,PALATINE,60067
1009187,Webtomed LLC,VILLA PARK,60181
1009188,Discover Financial Services,PARK RIDGE,60068
1009201,Tmp Government,MCHENRY,60050
1009202,Howard Brown Health,CHICAGO,60647
1009231,Joliet Area Community Hospice,JOLIET,60435
1009239,Metropolitan Water Reclamation District,CHICAGO,60640
100924,Janes R Harris Psyd,CHICAGO,60603
100927,Original Gospel,CHICAGO,60659
1009280,Haiku Learning,CHICAGO,60622
1009281,Stan Leonard Designs,CHICAGO,60615
100929,Nrccua,ROCK ISLAND,61201
1009303,Fusion92,CHICAGO,60647
100931,Ltfhc,CHICAGO,60647
1009331,Mobilutions,CHICAGO,60632
100934,Wilcox Co,CHICAGO,60613
1009368,Amazon.com,ELGIN,60120
100937,Healthcare Worker,BLOOMINGTON,61701
1009396,Aurora Health Care,LAKE BLUFF,60044
100941,Attorney,PLANO,60545
1009431,Vistria Group,CHICAGO,60601
1009433,Hps Chicago,OAK PARK,60302
1009434,Susan Crown,CHICAGO,60601
1009435,Starcom,CHICAGO,60622
1009436,Chicagoland Chamber of Commerce,CHICAGO,60613
1009462,Dunkin' Donuts,LINCOLNSHIRE,60069
100948,Community College of Philadelphia,LAKE BLUFF,60044
1009500,Social Worker,CHAMPAIGN,61822
1009511,Plexus Corp,LIBERTYVILLE,60048
1009527,Chopper Group,CHICAGO,60606
1009528,Wearable Technology Distributor,AURORA,60503
1009529,Grey Grey & Baltz PC,CHICAGO,60657
1009571,Avanade Inc,CHICAGO,60614
100963,Chsd99,NAPERVILLE,60540
100964,Anixter Inc,LIBERTYVILLE,60048
100966,FedEx Corp,CHICAGO,60654
1009701,Icirr,CHICAGO,60618
1009706,Openlands,INVERNESS,60067
100971,Chicago Public Schools,CHICAGO,60612
1009714,Con-Way Freight,UTICA,61373
100972,Ctbuh,CHICAGO,60647
1009723,Lincoln Park Zoo,CHICAGO,60657
